,recency,history,used_discount,used_bogo,zip_code,is_referral,channel,offer,conversion
52442,10,"156,24",0,1,Surburban,0,Phone,No Offer,0
52443,6,"222,33",1,0,Rural,0,Phone,Discount,0
52444,2,"250,08",1,1,Rural,0,Multichannel,Discount,1
52445,4,"29,99",0,1,Urban,1,Phone,Discount,0
52446,11,"97,97",1,0,Rural,0,Phone,Discount,0
52447,2,"29,99",1,0,Surburban,0,Phone,No Offer,0
52448,5,"29,99",0,1,Surburban,0,Web,Buy One Get One,0
52449,7,"68,43",1,0,Surburban,1,Phone,No Offer,0
52450,2,"173,31",1,0,Rural,1,Web,Discount,0
52451,11,"67,36",1,0,Rural,1,Web,Discount,1
52452,9,"378,89",0,1,Urban,0,Web,No Offer,0
52453,2,"318,37",1,0,Surburban,0,Web,Buy One Get One,0
52454,9,"214,51",1,0,Urban,1,Phone,No Offer,0
52455,10,"235,68",1,0,Surburban,0,Phone,Discount,0
52456,2,"636,52",0,1,Surburban,1,Multichannel,Discount,0
52457,1,"29,99",1,0,Surburban,1,Phone,Discount,0
52458,7,"77,94",1,0,Urban,1,Phone,Discount,0
52459,3,"104,88",0,1,Urban,0,Web,No Offer,0
52460,7,"67,27",1,0,Urban,0,Phone,No Offer,0
52461,5,"320,2",0,1,Surburban,0,Phone,Discount,0
52462,6,"283,72",1,1,Urban,1,Phone,No Offer,0
52463,10,"104,8",1,0,Surburban,0,Phone,Buy One Get One,0
52464,6,"29,99",0,1,Urban,1,Web,No Offer,0
52465,4,"29,99",0,1,Surburban,0,Phone,Buy One Get One,0
52466,2,"535,14",1,1,Rural,1,Multichannel,No Offer,0
52467,12,"49,69",0,1,Rural,0,Phone,No Offer,0
52468,12,"86,79",0,1,Surburban,1,Phone,Discount,1
52469,1,"82,14",0,1,Urban,1,Phone,Buy One Get One,0
52470,9,"139,95",1,0,Surburban,0,Phone,Buy One Get One,1
52471,9,"129,66",0,1,Rural,1,Web,Buy One Get One,0
52472,4,"53,51",1,0,Surburban,0,Phone,Buy One Get One,1
52473,3,"178,11",1,0,Surburban,1,Web,No Offer,0
52474,5,"209,08",1,0,Urban,0,Multichannel,Discount,1
52475,8,"120,54",1,0,Urban,0,Web,No Offer,0
52476,4,"623,69",1,1,Surburban,1,Multichannel,Buy One Get One,0
52477,6,"218,26",1,0,Urban,0,Web,Discount,0
52478,2,"29,99",0,1,Surburban,1,Web,Discount,0
52479,2,"29,99",0,1,Surburban,1,Web,No Offer,0
52480,12,"37,71",0,1,Rural,0,Phone,Discount,1
52481,2,"613,56",1,1,Rural,1,Multichannel,Discount,1
52482,7,"44,79",0,1,Rural,0,Phone,Discount,0
52483,8,"121,34",1,0,Urban,1,Web,No Offer,1
52484,12,"152,46",0,1,Urban,1,Phone,Buy One Get One,0
52485,12,"62,14",0,1,Surburban,0,Web,Buy One Get One,0
52486,3,"439,42",0,1,Surburban,0,Phone,No Offer,0
52487,7,"92,84",0,1,Surburban,0,Web,No Offer,0
52488,1,"85,47",1,0,Rural,0,Phone,No Offer,0
52489,10,"95,4",1,0,Surburban,1,Phone,Buy One Get One,0
52490,5,"171,38",1,0,Surburban,0,Phone,Buy One Get One,0
52491,3,"233,77",1,0,Urban,1,Phone,Buy One Get One,0
52492,6,"125,96",0,1,Rural,0,Phone,Buy One Get One,0
52493,4,"185,12",1,0,Urban,0,Phone,Discount,0
52494,3,"29,99",0,1,Surburban,0,Web,No Offer,0
52495,5,"412,76",0,1,Urban,0,Multichannel,Discount,0
52496,1,"1144,82",1,0,Urban,1,Web,Buy One Get One,0
52497,9,"94,84",0,1,Surburban,0,Phone,Buy One Get One,0
52498,2,"93,15",0,1,Surburban,0,Phone,No Offer,1
52499,3,"227,13",1,0,Surburban,0,Web,Buy One Get One,1
52500,8,"106,2",0,1,Urban,1,Phone,Buy One Get One,0
52501,6,"110,0",0,1,Rural,0,Web,Buy One Get One,0
52502,10,"219,24",1,1,Surburban,1,Web,Discount,1
52503,6,"57,52",1,0,Surburban,0,Phone,Discount,0
52504,4,"206,48",1,1,Surburban,1,Phone,Buy One Get One,0
52505,8,"157,64",0,1,Surburban,0,Phone,Discount,1
52506,12,"539,84",1,1,Urban,1,Multichannel,Discount,0
52507,2,"93,86",1,0,Surburban,0,Web,No Offer,0
52508,5,"181,55",1,0,Surburban,1,Web,Discount,0
52509,12,"152,67",1,0,Urban,0,Phone,Discount,0
52510,5,"122,45",1,0,Urban,1,Web,Discount,0
52511,1,"46,83",0,1,Surburban,0,Phone,Discount,0
52512,4,"63,15",1,0,Urban,0,Web,Discount,0
52513,7,"40,43",1,0,Rural,1,Web,Buy One Get One,0
52514,1,"201,81",0,1,Rural,1,Phone,Buy One Get One,0
52515,12,"126,76",1,0,Urban,0,Web,Buy One Get One,0
52516,1,"122,13",1,0,Urban,0,Phone,Buy One Get One,0
52517,9,"178,5",0,1,Urban,1,Web,No Offer,0
52518,1,"245,98",1,0,Urban,0,Web,Buy One Get One,1
52519,11,"58,07",0,1,Surburban,0,Phone,No Offer,0
52520,11,"259,67",1,0,Surburban,0,Web,Discount,0
52521,3,"87,43",1,0,Surburban,1,Phone,Discount,1
52522,4,"60,82",0,1,Surburban,0,Phone,Discount,0
52523,3,"44,89",1,0,Surburban,1,Web,No Offer,0
52524,10,"39,9",1,0,Surburban,1,Phone,Buy One Get One,0
52525,11,"86,05",1,0,Surburban,1,Web,Discount,0
52526,10,"86,17",1,0,Rural,0,Web,Discount,0
52527,4,"29,99",1,0,Urban,1,Phone,No Offer,0
52528,12,"109,02",0,1,Rural,1,Web,Discount,0
52529,2,"29,99",0,1,Urban,0,Web,Discount,0
52530,10,"205,73",1,0,Surburban,1,Web,Discount,0
52531,7,"52,27",1,0,Urban,1,Web,Discount,0
52532,3,"216,58",1,1,Urban,0,Web,Discount,0
52533,6,"29,99",1,0,Urban,1,Phone,Discount,0
52534,1,"254,95",1,1,Urban,0,Web,Buy One Get One,1
52535,1,"249,16",1,0,Urban,1,Multichannel,Buy One Get One,0
52536,5,"291,93",1,0,Rural,0,Web,Discount,0
52537,9,"37,97",0,1,Surburban,1,Web,Buy One Get One,0
52538,3,"49,85",1,0,Surburban,0,Phone,No Offer,0
52539,1,"466,57",0,1,Surburban,0,Multichannel,Discount,0
52540,6,"64,26",0,1,Urban,0,Web,No Offer,0
52541,9,"268,45",0,1,Urban,1,Web,No Offer,0
52542,10,"62,18",0,1,Urban,0,Web,No Offer,0
52543,5,"60,22",1,0,Surburban,0,Phone,No Offer,0
52544,8,"130,27",1,0,Surburban,0,Web,Discount,0
52545,1,"544,74",0,1,Surburban,1,Multichannel,No Offer,0
52546,7,"185,62",1,0,Surburban,1,Web,Buy One Get One,0
52547,1,"78,34",1,0,Urban,0,Phone,Buy One Get One,0
52548,7,"134,79",0,1,Surburban,1,Web,No Offer,0
52549,10,"51,65",1,0,Urban,1,Phone,No Offer,0
52550,10,"124,03",0,1,Urban,0,Web,Buy One Get One,1
52551,7,"183,17",1,0,Rural,0,Web,Buy One Get One,0
52552,11,"126,37",1,0,Urban,1,Phone,No Offer,0
52553,2,"93,1",0,1,Rural,0,Phone,Buy One Get One,0
52554,12,"289,46",1,0,Surburban,0,Web,No Offer,1
52555,10,"29,99",0,1,Surburban,0,Web,Buy One Get One,0
52556,1,"575,16",0,1,Surburban,1,Web,Discount,1
52557,12,"41,3",0,1,Urban,1,Web,Discount,0
52558,1,"398,95",1,0,Urban,1,Web,No Offer,0
52559,6,"656,15",1,1,Urban,1,Web,Buy One Get One,1
52560,7,"83,66",0,1,Urban,0,Phone,Buy One Get One,0
52561,11,"88,51",1,0,Urban,1,Web,No Offer,0
52562,5,"522,35",1,1,Surburban,1,Phone,Discount,1
52563,4,"97,84",0,1,Urban,1,Web,No Offer,0
52564,2,"68,97",1,0,Surburban,1,Phone,Discount,0
52565,4,"685,01",1,1,Surburban,1,Multichannel,Buy One Get One,1
52566,1,"390,79",1,1,Urban,1,Web,Discount,0
52567,10,"147,52",1,0,Rural,1,Phone,Buy One Get One,0
52568,10,"58,4",1,0,Surburban,0,Web,Discount,0
52569,3,"447,09",1,0,Urban,0,Web,No Offer,0
52570,5,"324,07",1,0,Urban,0,Phone,No Offer,0
52571,10,"142,94",1,0,Rural,0,Web,Discount,0
52572,6,"171,66",0,1,Urban,1,Phone,No Offer,0
52573,9,"259,55",1,0,Surburban,1,Phone,Buy One Get One,0
52574,3,"846,59",1,1,Surburban,1,Multichannel,No Offer,0
52575,5,"388,14",1,0,Surburban,1,Web,Discount,1
52576,10,"352,12",0,1,Surburban,0,Multichannel,Buy One Get One,0
52577,2,"73,66",0,1,Surburban,0,Phone,Buy One Get One,0
52578,6,"129,43",0,1,Urban,1,Phone,No Offer,0
52579,4,"187,01",0,1,Surburban,0,Phone,Discount,0
52580,10,"133,75",1,0,Urban,1,Phone,Buy One Get One,0
52581,5,"58,39",0,1,Urban,0,Web,No Offer,0
52582,2,"488,17",0,1,Urban,0,Web,Buy One Get One,0
52583,6,"153,53",0,1,Surburban,1,Web,Discount,1
52584,8,"42,43",1,0,Rural,1,Web,Buy One Get One,0
52585,7,"501,7",1,1,Rural,1,Phone,Discount,1
52586,7,"48,7",1,0,Surburban,1,Web,Buy One Get One,0
52587,3,"43,81",1,0,Urban,0,Web,Buy One Get One,0
52588,5,"102,25",1,0,Surburban,0,Web,No Offer,0
52589,10,"201,57",1,0,Surburban,1,Phone,No Offer,0
52590,7,"466,22",0,1,Surburban,0,Web,Buy One Get One,0
52591,6,"607,65",1,0,Urban,1,Web,Buy One Get One,0
52592,10,"457,52",1,0,Urban,0,Multichannel,No Offer,0
52593,6,"66,72",0,1,Urban,1,Phone,No Offer,0
52594,11,"121,64",1,0,Surburban,0,Web,No Offer,0
52595,5,"60,54",0,1,Urban,0,Phone,Buy One Get One,0
52596,1,"268,73",1,1,Rural,1,Web,No Offer,0
52597,8,"479,03",0,1,Urban,0,Multichannel,No Offer,0
52598,3,"222,32",0,1,Surburban,0,Multichannel,Buy One Get One,0
52599,9,"133,8",1,0,Urban,1,Phone,No Offer,0
52600,9,"175,08",1,0,Urban,0,Phone,No Offer,0
52601,1,"53,87",1,0,Urban,0,Web,Buy One Get One,0
52602,2,"117,15",1,0,Urban,1,Web,No Offer,0
52603,3,"370,64",1,0,Surburban,0,Phone,Discount,0
52604,6,"302,39",0,1,Surburban,0,Phone,Buy One Get One,0
52605,2,"1018,16",1,0,Surburban,1,Multichannel,No Offer,1
52606,7,"333,03",1,0,Urban,1,Web,Buy One Get One,1
52607,11,"152,94",1,0,Urban,0,Phone,Discount,0
52608,5,"494,08",1,0,Urban,1,Web,Discount,1
52609,6,"45,62",0,1,Urban,0,Phone,No Offer,0
52610,10,"79,95",0,1,Urban,1,Phone,No Offer,0
52611,4,"29,99",1,0,Surburban,0,Phone,No Offer,1
52612,1,"106,77",1,0,Surburban,0,Web,No Offer,0
52613,9,"419,52",0,1,Urban,1,Phone,No Offer,0
52614,5,"252,85",0,1,Urban,1,Phone,Buy One Get One,0
52615,9,"29,99",1,0,Surburban,0,Web,Discount,1
52616,8,"29,99",0,1,Urban,1,Phone,Discount,0
52617,10,"59,39",0,1,Urban,1,Web,Buy One Get One,0
52618,4,"596,79",1,1,Urban,1,Web,Discount,0
52619,11,"29,99",1,0,Surburban,1,Phone,Buy One Get One,0
52620,6,"242,63",1,0,Urban,0,Phone,Discount,0
52621,5,"110,46",0,1,Urban,0,Web,Discount,1
52622,12,"278,23",0,1,Surburban,0,Web,Buy One Get One,1
52623,1,"552,34",0,1,Surburban,1,Phone,No Offer,0
52624,2,"182,75",1,0,Surburban,0,Web,Buy One Get One,0
52625,3,"224,72",1,0,Rural,1,Phone,Buy One Get One,0
52626,5,"84,37",0,1,Surburban,0,Web,No Offer,0
52627,5,"272,8",0,1,Urban,0,Phone,Discount,0
52628,2,"96,35",1,0,Urban,0,Web,Discount,0
52629,1,"679,02",1,0,Surburban,1,Web,Discount,0
52630,3,"99,3",0,1,Urban,0,Phone,Buy One Get One,0
52631,9,"65,85",1,0,Surburban,1,Phone,Buy One Get One,0
52632,6,"237,7",1,0,Surburban,1,Phone,Discount,0
52633,2,"312,67",1,1,Surburban,0,Multichannel,Buy One Get One,0
52634,10,"217,1",0,1,Urban,0,Phone,Buy One Get One,0
52635,9,"233,88",1,0,Urban,0,Phone,Discount,0
52636,3,"425,3",1,0,Rural,0,Multichannel,Buy One Get One,1
52637,5,"125,59",1,0,Surburban,0,Web,No Offer,0
52638,8,"37,3",1,0,Surburban,1,Web,Discount,0
52639,3,"564,73",1,0,Surburban,1,Multichannel,Discount,0
52640,1,"62,89",0,1,Surburban,1,Phone,Buy One Get One,0
52641,2,"1409,14",1,1,Surburban,1,Phone,No Offer,0
52642,3,"44,36",0,1,Urban,0,Phone,No Offer,0
52643,11,"29,99",0,1,Surburban,1,Phone,Buy One Get One,0
52644,6,"43,74",0,1,Rural,1,Phone,No Offer,0
52645,7,"172,71",1,0,Rural,0,Web,Buy One Get One,0
52646,7,"131,93",0,1,Urban,0,Phone,No Offer,0
52647,4,"29,99",0,1,Surburban,0,Web,Buy One Get One,1
52648,11,"29,99",1,0,Rural,0,Web,Buy One Get One,0
52649,2,"593,23",0,1,Surburban,1,Phone,No Offer,0
52650,9,"96,06",0,1,Surburban,0,Web,No Offer,0
52651,11,"36,51",0,1,Surburban,1,Web,Discount,1
52652,9,"64,38",1,0,Urban,1,Phone,No Offer,0
52653,6,"94,38",1,0,Urban,0,Phone,Buy One Get One,0
52654,10,"241,86",0,1,Surburban,1,Phone,Buy One Get One,1
52655,9,"156,96",1,0,Urban,0,Phone,Buy One Get One,0
52656,5,"594,87",1,0,Urban,1,Multichannel,Discount,0
52657,5,"205,85",1,0,Surburban,1,Phone,No Offer,0
52658,6,"299,66",1,0,Rural,0,Phone,No Offer,0
52659,2,"106,11",0,1,Rural,0,Phone,No Offer,0
52660,9,"29,99",1,0,Urban,1,Web,Buy One Get One,0
52661,3,"131,3",0,1,Surburban,0,Phone,No Offer,0
52662,6,"860,07",1,1,Urban,1,Multichannel,Discount,0
52663,9,"252,75",1,0,Urban,0,Web,Discount,0
52664,12,"183,76",0,1,Rural,1,Phone,Buy One Get One,0
52665,9,"29,99",1,0,Rural,1,Phone,Discount,0
52666,5,"63,25",1,0,Urban,0,Web,Buy One Get One,1
52667,3,"125,19",1,0,Surburban,1,Phone,Buy One Get One,0
52668,9,"138,2",0,1,Surburban,1,Web,No Offer,0
52669,10,"29,99",1,0,Rural,1,Web,Discount,0
52670,7,"44,01",1,0,Surburban,1,Phone,Buy One Get One,0
52671,6,"74,52",1,0,Urban,1,Web,Buy One Get One,1
52672,11,"168,14",1,0,Surburban,1,Web,Discount,0
52673,11,"115,45",0,1,Surburban,0,Phone,Discount,0
52674,4,"88,43",0,1,Urban,0,Web,Buy One Get One,1
52675,6,"29,99",1,0,Urban,0,Phone,Discount,0
52676,7,"177,72",1,0,Rural,1,Web,Discount,0
52677,4,"77,43",1,0,Surburban,0,Web,Discount,1
52678,10,"52,8",0,1,Urban,0,Phone,Buy One Get One,0
52679,12,"58,97",1,0,Surburban,1,Phone,No Offer,0
52680,2,"872,35",0,1,Surburban,1,Multichannel,No Offer,1
52681,9,"33,41",0,1,Surburban,1,Web,Buy One Get One,0
52682,2,"781,62",1,0,Urban,1,Phone,No Offer,0
52683,2,"371,46",1,1,Surburban,1,Multichannel,No Offer,0
52684,2,"70,96",0,1,Surburban,1,Web,Discount,0
52685,8,"59,43",1,0,Surburban,0,Phone,Buy One Get One,0
52686,9,"122,13",1,0,Urban,1,Phone,No Offer,0
52687,3,"29,99",1,0,Urban,1,Phone,Discount,0
52688,2,"29,99",1,0,Surburban,0,Phone,No Offer,0
52689,8,"37,76",1,0,Rural,0,Phone,Discount,1
52690,5,"51,58",1,0,Urban,1,Web,Discount,1
52691,10,"832,11",1,1,Surburban,1,Phone,No Offer,0
52692,7,"590,03",1,0,Surburban,1,Web,Buy One Get One,1
52693,2,"40,65",0,1,Surburban,1,Web,No Offer,0
52694,2,"333,38",0,1,Surburban,0,Phone,No Offer,0
52695,10,"35,12",0,1,Urban,0,Web,Discount,0
52696,3,"178,59",0,1,Urban,1,Phone,No Offer,0
52697,2,"294,93",1,0,Surburban,0,Web,No Offer,0
52698,4,"429,71",1,0,Surburban,0,Web,No Offer,0
52699,1,"29,99",0,1,Urban,0,Phone,Discount,0
52700,9,"44,4",1,0,Urban,0,Phone,Buy One Get One,0
52701,1,"169,39",1,0,Rural,1,Phone,No Offer,0
52702,8,"614,62",1,1,Urban,1,Web,Buy One Get One,0
52703,7,"128,11",1,0,Rural,1,Phone,Buy One Get One,1
52704,4,"1080,93",1,1,Urban,1,Phone,Discount,1
52705,9,"148,84",1,0,Urban,1,Phone,Discount,0
52706,2,"734,93",1,1,Rural,1,Phone,Discount,1
52707,5,"259,9",0,1,Urban,1,Phone,No Offer,0
52708,9,"205,06",1,0,Rural,1,Phone,Buy One Get One,0
52709,5,"199,44",0,1,Surburban,0,Web,No Offer,0
52710,10,"56,92",0,1,Surburban,0,Web,Discount,0
52711,10,"29,99",1,0,Urban,0,Web,Discount,0
52712,4,"339,62",1,1,Surburban,0,Multichannel,No Offer,1
52713,9,"70,26",1,0,Surburban,0,Phone,Discount,1
52714,5,"105,15",1,0,Surburban,0,Phone,Discount,0
52715,11,"92,6",0,1,Surburban,1,Phone,Buy One Get One,0
52716,8,"85,55",0,1,Urban,0,Phone,Discount,1
52717,2,"91,17",0,1,Rural,0,Phone,Discount,0
52718,9,"149,5",1,0,Surburban,1,Phone,Discount,0
52719,4,"1261,4",1,0,Surburban,1,Multichannel,Buy One Get One,0
52720,8,"29,99",1,0,Urban,0,Phone,Buy One Get One,0
52721,4,"246,2",1,0,Urban,1,Phone,Buy One Get One,0
52722,7,"77,74",0,1,Urban,1,Web,Discount,0
52723,11,"29,99",0,1,Rural,0,Phone,Buy One Get One,0
52724,7,"599,35",0,1,Urban,1,Phone,Buy One Get One,0
52725,3,"263,66",1,1,Surburban,0,Multichannel,Discount,0
52726,1,"125,23",1,0,Surburban,1,Web,Discount,0
52727,11,"60,93",1,0,Urban,0,Phone,Discount,0
52728,4,"504,13",1,0,Surburban,1,Web,No Offer,0
52729,6,"479,52",1,0,Surburban,0,Multichannel,Buy One Get One,0
52730,11,"599,91",0,1,Surburban,1,Multichannel,Discount,0
52731,1,"217,29",0,1,Surburban,1,Multichannel,Discount,0
52732,6,"30,55",0,1,Surburban,0,Phone,No Offer,0
52733,4,"181,9",0,1,Urban,1,Phone,No Offer,0
52734,1,"67,15",0,1,Rural,0,Web,Buy One Get One,0
52735,5,"175,81",0,1,Surburban,0,Phone,Discount,0
52736,8,"362,31",0,1,Urban,1,Web,No Offer,0
52737,7,"216,05",1,0,Urban,0,Phone,Buy One Get One,0
52738,3,"806,73",1,0,Urban,1,Phone,Discount,1
52739,9,"292,05",1,0,Rural,0,Phone,No Offer,0
52740,10,"316,67",1,1,Urban,0,Phone,No Offer,0
52741,2,"525,13",1,1,Surburban,1,Phone,Buy One Get One,0
52742,10,"214,74",1,1,Surburban,0,Multichannel,Buy One Get One,0
52743,10,"45,33",0,1,Surburban,1,Web,No Offer,0
52744,2,"840,47",1,1,Urban,1,Phone,Discount,0
52745,10,"183,27",0,1,Rural,1,Web,Buy One Get One,0
52746,2,"258,27",0,1,Urban,0,Web,Discount,0
52747,12,"415,48",0,1,Urban,0,Phone,Discount,0
52748,1,"367,17",1,0,Surburban,0,Multichannel,Buy One Get One,0
52749,12,"85,77",1,0,Surburban,1,Web,Buy One Get One,0
52750,9,"162,32",0,1,Rural,0,Phone,Buy One Get One,0
52751,5,"29,99",1,0,Urban,1,Phone,Buy One Get One,0
52752,4,"712,23",0,1,Urban,1,Web,No Offer,0
52753,3,"420,94",1,0,Surburban,0,Web,No Offer,0
52754,2,"29,99",0,1,Urban,1,Web,Discount,0
52755,3,"55,91",1,0,Surburban,0,Phone,Buy One Get One,0
52756,1,"382,23",1,0,Surburban,1,Phone,No Offer,0
52757,9,"235,23",0,1,Surburban,0,Phone,Discount,0
52758,4,"486,67",0,1,Urban,0,Web,Buy One Get One,0
52759,5,"45,01",0,1,Surburban,1,Web,No Offer,0
52760,5,"801,19",0,1,Urban,1,Phone,No Offer,0
52761,7,"288,54",0,1,Urban,1,Multichannel,Discount,0
52762,1,"1946,37",1,1,Urban,1,Multichannel,Discount,1
52763,1,"263,16",0,1,Urban,1,Web,No Offer,0
52764,7,"47,73",0,1,Surburban,0,Phone,Buy One Get One,0
52765,3,"105,72",0,1,Urban,0,Web,No Offer,0
52766,10,"29,99",1,0,Urban,0,Web,Buy One Get One,0
52767,3,"599,24",0,1,Rural,1,Multichannel,Discount,0
52768,4,"46,11",1,0,Rural,0,Phone,No Offer,1
52769,6,"215,64",1,1,Surburban,0,Web,Discount,0
52770,1,"29,99",1,0,Surburban,1,Phone,Discount,0
52771,12,"90,75",1,0,Surburban,0,Web,Discount,0
52772,5,"503,86",0,1,Surburban,1,Multichannel,Buy One Get One,0
52773,1,"238,67",0,1,Rural,1,Web,Discount,1
52774,8,"192,48",0,1,Urban,1,Web,Buy One Get One,0
52775,4,"29,99",1,0,Urban,0,Phone,No Offer,0
52776,10,"142,14",0,1,Rural,0,Phone,Discount,0
52777,1,"233,44",1,0,Rural,0,Web,No Offer,1
52778,2,"446,8",1,0,Surburban,0,Phone,Buy One Get One,0
52779,10,"100,05",1,0,Urban,1,Phone,Discount,0
52780,5,"259,43",0,1,Urban,0,Multichannel,Buy One Get One,0
52781,8,"80,83",0,1,Surburban,1,Web,Buy One Get One,0
52782,8,"532,77",0,1,Rural,1,Phone,Buy One Get One,1
52783,7,"166,35",1,0,Urban,0,Phone,Buy One Get One,0
52784,5,"47,97",1,0,Surburban,0,Phone,Discount,0
52785,9,"125,44",1,0,Rural,1,Phone,No Offer,0
52786,7,"191,98",0,1,Surburban,0,Web,Buy One Get One,1
52787,9,"417,48",1,1,Surburban,0,Multichannel,Discount,0
52788,9,"125,35",0,1,Surburban,0,Phone,Discount,0
52789,2,"797,2",0,1,Urban,1,Multichannel,Buy One Get One,0
52790,5,"69,6",1,0,Urban,0,Web,Buy One Get One,0
52791,8,"172,98",0,1,Surburban,0,Phone,Buy One Get One,0
52792,6,"134,87",1,0,Urban,0,Phone,Buy One Get One,0
52793,2,"513,99",0,1,Surburban,1,Multichannel,Discount,0
52794,5,"278,04",1,0,Urban,0,Phone,No Offer,0
52795,1,"705,6",0,1,Surburban,1,Web,Buy One Get One,0
52796,11,"82,98",0,1,Surburban,1,Phone,Discount,0
52797,5,"35,09",1,0,Rural,0,Phone,Discount,0
52798,9,"60,7",0,1,Surburban,1,Phone,No Offer,0
52799,9,"78,6",0,1,Urban,0,Phone,Buy One Get One,1
52800,2,"194,07",1,0,Surburban,0,Web,No Offer,1
52801,11,"141,58",1,0,Urban,1,Web,Discount,0
52802,3,"29,99",1,0,Surburban,0,Phone,Buy One Get One,0
52803,12,"458,21",1,0,Urban,0,Multichannel,Buy One Get One,0
52804,6,"349,18",0,1,Rural,1,Phone,Discount,1
52805,2,"152,81",0,1,Surburban,0,Web,Discount,1
52806,7,"103,99",1,0,Surburban,0,Phone,Discount,0
52807,5,"970,36",1,1,Surburban,1,Phone,No Offer,0
52808,4,"165,86",0,1,Urban,0,Phone,Buy One Get One,0
52809,10,"74,19",1,0,Urban,1,Web,Discount,0
52810,3,"292,41",1,0,Surburban,0,Phone,No Offer,0
52811,7,"87,77",0,1,Urban,1,Web,Buy One Get One,1
52812,1,"281,13",1,0,Surburban,0,Web,Discount,1
52813,3,"346,58",1,0,Surburban,1,Phone,Discount,0
52814,1,"29,99",1,0,Urban,1,Phone,No Offer,0
52815,1,"161,03",1,0,Urban,1,Phone,No Offer,0
52816,2,"109,5",0,1,Urban,0,Phone,Discount,0
52817,1,"569,73",1,0,Surburban,1,Multichannel,Discount,1
52818,4,"104,85",0,1,Rural,1,Web,No Offer,0
52819,1,"186,1",0,1,Rural,0,Web,Buy One Get One,0
52820,3,"29,99",1,0,Urban,1,Web,Discount,0
52821,9,"252,5",1,0,Urban,0,Phone,No Offer,0
52822,10,"49,03",0,1,Urban,1,Phone,Buy One Get One,0
52823,10,"315,53",0,1,Surburban,0,Web,Buy One Get One,0
52824,4,"211,43",1,0,Urban,0,Phone,Buy One Get One,0
52825,2,"455,02",0,1,Urban,0,Web,No Offer,0
52826,5,"508,12",0,1,Urban,1,Phone,Discount,0
52827,1,"681,43",1,0,Surburban,1,Multichannel,Discount,0
52828,12,"29,99",1,0,Urban,1,Web,Buy One Get One,0
52829,10,"52,73",1,0,Urban,1,Phone,Discount,0
52830,6,"42,16",1,0,Rural,0,Web,No Offer,0
52831,1,"781,85",1,0,Urban,1,Phone,No Offer,0
52832,9,"218,59",0,1,Urban,0,Web,Discount,0
52833,9,"339,13",1,1,Rural,0,Web,No Offer,1
52834,8,"58,4",1,0,Rural,0,Phone,Buy One Get One,1
52835,2,"84,85",1,0,Urban,0,Web,Discount,0
52836,7,"127,73",1,0,Surburban,1,Phone,No Offer,0
52837,8,"689,42",1,1,Urban,1,Multichannel,No Offer,0
52838,1,"41,95",1,0,Surburban,0,Web,No Offer,0
52839,5,"135,15",1,0,Surburban,0,Phone,No Offer,0
52840,4,"106,03",0,1,Surburban,1,Phone,Discount,0
52841,12,"68,51",1,0,Urban,1,Web,No Offer,0
52842,2,"77,11",1,0,Rural,1,Phone,Buy One Get One,0
52843,2,"39,5",1,0,Urban,1,Phone,Discount,0
52844,5,"32,22",0,1,Surburban,1,Web,No Offer,1
52845,7,"168,43",1,0,Urban,1,Web,No Offer,0
52846,9,"59,82",1,0,Surburban,1,Web,No Offer,0
52847,1,"608,69",1,0,Urban,1,Multichannel,Discount,0
52848,10,"361,74",1,0,Surburban,0,Multichannel,Discount,0
52849,4,"313,47",0,1,Urban,1,Phone,Discount,0
52850,9,"47,26",0,1,Surburban,1,Web,Discount,0
52851,1,"32,89",1,0,Rural,1,Phone,No Offer,0
52852,7,"188,99",0,1,Surburban,1,Web,Buy One Get One,0
52853,1,"581,94",0,1,Surburban,1,Multichannel,Buy One Get One,1
52854,12,"230,83",0,1,Urban,0,Multichannel,No Offer,0
52855,1,"488,36",1,0,Rural,0,Multichannel,Discount,0
52856,10,"147,64",0,1,Urban,0,Phone,No Offer,1
52857,9,"55,31",1,0,Surburban,0,Web,Buy One Get One,1
52858,10,"29,99",0,1,Surburban,1,Web,No Offer,1
52859,1,"218,1",1,0,Urban,0,Phone,Buy One Get One,0
52860,1,"3040,2",0,1,Urban,1,Web,Buy One Get One,0
52861,11,"29,99",1,0,Surburban,1,Web,Buy One Get One,0
52862,3,"136,25",1,0,Surburban,1,Phone,Discount,0
52863,3,"149,02",0,1,Urban,0,Phone,Buy One Get One,1
52864,9,"38,29",1,0,Surburban,0,Phone,No Offer,0
52865,8,"30,41",0,1,Surburban,1,Web,Discount,0
52866,9,"29,99",0,1,Surburban,1,Phone,No Offer,0
52867,10,"29,99",1,0,Surburban,1,Phone,No Offer,0
52868,6,"51,68",1,0,Surburban,0,Web,Buy One Get One,0
52869,10,"89,01",0,1,Surburban,1,Web,Discount,0
52870,2,"309,54",1,0,Surburban,0,Web,No Offer,0
52871,6,"320,53",0,1,Urban,0,Web,Discount,0
52872,8,"41,3",0,1,Surburban,1,Phone,Discount,1
52873,4,"598,55",1,0,Surburban,1,Web,Discount,0
52874,5,"478,49",1,1,Surburban,0,Multichannel,Discount,0
52875,8,"80,99",1,0,Surburban,0,Phone,Buy One Get One,0
52876,4,"246,03",0,1,Urban,0,Phone,Buy One Get One,0
52877,5,"73,06",0,1,Surburban,0,Phone,No Offer,0
52878,9,"95,87",0,1,Surburban,1,Web,No Offer,0
